8.626656274356976439e+01
8.573655494933748855e+01
8.505845674201091811e+01
8.006235385814497363e+01
8.206547155105221236e+01
8.342166796570538168e+01
8.091971940763833970e+01
7.946999220576773837e+01
8.096648480124707703e+01
8.486360093530787196e+01
8.534684333593141048e+01
8.575993764614186432e+01
7.977396726422448126e+01
8.250194855806702776e+01
8.301636788776305309e+01
7.584567420109119951e+01
7.915042868277474497e+01
7.973499610288386918e+01
8.497272018706158292e+01
8.420109119251753782e+01
8.622759158222915232e+01
8.210444271239283864e+01
8.190958690568979250e+01
8.172252533125487162e+01
7.926734216679656697e+01
8.038971161340607807e+01
7.908807482462977134e+01
