3.247596778383995964e-02
3.247596778383995964e-02
4.221875811899195030e-02
5.520914523252793554e-02
4.221875811899195030e-02
3.572356456222395421e-02
1.948558067030397786e-02
2.273317744868797244e-02
2.273317744868796897e-02
3.897116134060795573e-02
3.572356456222395421e-02
3.247596778383995964e-02
3.897116134060795573e-02
2.273317744868796897e-02
2.598077422707196701e-02
1.623798389191997982e-02
2.922837100545596159e-02
1.948558067030397439e-02
3.897116134060794879e-02
6.819953234606392078e-02
7.144712912444790842e-02
5.196154845414393403e-02
2.922837100545596159e-02
5.845674201091192318e-02
1.623798389191997982e-02
3.247596778383995964e-02
2.598077422707196701e-02
