5.455962587685112691e-02
7.794232268121589931e-03
1.325019485580670175e-01
7.014809041309430504e-02
7.794232268121589931e-03
7.794232268121589757e-02
1.402961808261886101e-01
2.338269680436477066e-02
7.014809041309430504e-02
1.948558067030397578e-01
0.000000000000000000e+00
8.573655494933749011e-02
0.000000000000000000e+00
1.558846453624317951e-01
1.247077162899454389e-01
6.235385814497271806e-01
5.455962587685112691e-02
6.235385814497271945e-02
2.260327357755261002e-01
1.558846453624317986e-02
3.897116134060794879e-02
2.338269680436477066e-02
3.117692907248635972e-02
1.091192517537022538e-01
4.676539360872954132e-02
0.000000000000000000e+00
8.573655494933749011e-02
